business_id,postal_code,city,stars,latitude,attributes.RestaurantsPriceRange2,categories,name,is_open,address,longitude,review_count,state,hours,cat,checkin_info
U-kd-CYBCNTaZiDgVlc-Uw,85308,Glendale,4.5,33.63687404,2,"Restaurants, Food, Seafood, Indian, Buffets, Desserts",Vaigai,1,"5775 W Bell Rd, Ste 5",-112.1831477,70,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '17:30-21:30', 'Friday': '17:30-22:0', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Sunday': '17:30-21:0', 'Saturday': '17:30-22:0'}",Indian,"{'2:6': 1, '2:0': 1, '1:3': 2, '19:0': 1, '22:3': 1, '2:5': 1, '19:2': 2, '18:4': 1, '2:2': 1, '20:2': 1, '0:3': 1, '19:3': 1, '21:4': 1, '1:5': 1, '1:6': 1, '21:2': 1, '21:5': 1, '3:6': 1, '20:3': 1, '2:4': 1, '4:6': 1}"
u-SJ5QUwrNquL9VnXwl8cg,85018,Phoenix,4.5,33.5021572,2,"Nightlife, Wine Bars, Bars, Restaurants, Italian, Breakfast & Brunch",Postino Arcadia,1,3939 E Campbell Ave,-111.9963105,1254,AZ,"{'Monday': '9:0-23:0', 'Tuesday': '11:0-23:0', 'Friday': '9:0-0:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-23:0', 'Sunday': '9:0-16:0', 'Saturday': '9:0-16:0'}",Italian,"{'4:2': 33, '19:2': 10, '2:5': 45, '3:6': 30, '2:2': 62, '5:2': 14, '20:4': 20, '4:3': 12, '23:6': 27, '3:3': 18, '2:1': 51, '2:4': 27, '2:0': 17, '23:5': 20, '1:2': 22, '0:5': 12, '22:6': 19, '22:5': 20, '3:0': 10, '4:5': 20, '3:1': 40, '21:0': 15, '23:0': 7, '5:1': 6, '3:2': 52, '20:5': 32, '0:2': 9, '21:5': 37, '4:6': 15, '19:6': 43, '4:1': 27, '4:4': 16, '1:1': 25, '22:2': 7, '1:5': 36, '0:6': 24, '1:6': 20, '21:6': 19, '1:4': 43, '3:4': 20, '22:4': 9, '20:6': 25, '18:4': 5, '8:5': 1, '23:1': 14, '0:3': 20, '20:3': 6, '23:2': 15, '19:4': 14, '2:3': 28, '21:3': 6, '0:4': 15, '1:3': 29, '5:6': 13, '6:4': 2, '2:6': 37, '22:0': 6, '21:1': 6, '3:5': 23, '4:0': 9, '22:3': 5, '17:6': 5, '19:3': 8, '0:0': 19, '23:3': 11, '18:2': 10, '21:4': 14, '18:5': 14, '5:5': 11, '19:5': 27, '21:2': 6, '1:0': 18, '20:0': 10, '0:1': 15, '20:1': 10, '18:3': 9, '18:6': 11, '19:0': 12, '8:6': 2, '7:4': 1, '23:4': 11, '14:5': 2, '18:1': 9, '13:5': 1, '19:1': 9, '13:6': 1, '14:6': 5, '15:1': 2, '15:6': 3, '17:2': 2, '20:2': 5, '5:3': 4, '6:6': 2, '6:5': 2, '6:2': 1, '5:4': 4, '6:0': 1, '8:1': 1, '8:4': 1, '7:6': 1, '17:3': 2, '8:3': 1, '14:1': 1, '18:0': 3, '22:1': 2, '6:3': 1}"
u_s0zWoTlX7PoYDjtKAK2w,85302,Glendale,3.5,33.58221034,2,"Pizza, Fast Food, Restaurants, Italian, Sandwiches",Toci Pizza Of Brooklyn,1,5044 W Peoria Ave,-112.1681376,112,AZ,"{'Monday': '16:0-20:0', 'Friday': '11:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '11:0-21:0', 'Sunday': '12:0-21:0', 'Saturday': '11:0-21:0'}",Sandwiches,"{'19:6': 3, '2:6': 5, '3:5': 3, '19:1': 1, '20:6': 2, '3:6': 1, '19:5': 2, '4:6': 4, '16:6': 1, '2:2': 2, '20:3': 2, '1:1': 1, '2:3': 2, '18:0': 1, '2:1': 3, '1:3': 3, '20:4': 1, '19:0': 1, '22:5': 3, '5:5': 2, '1:5': 3, '21:3': 2, '4:5': 4, '2:4': 1, '20:2': 1, '22:6': 5, '23:2': 1, '1:0': 1, '0:5': 2, '0:2': 2, '18:4': 1, '0:0': 4, '5:6': 2, '23:6': 1, '19:3': 1, '0:4': 2, '0:6': 2, '3:2': 1, '18:1': 1, '20:5': 1, '2:0': 3, '0:3': 1, '2:5': 1, '23:5': 1, '1:6': 2, '19:4': 2, '22:0': 1, '21:4': 2, '4:4': 1, '21:6': 1, '3:3': 1, '22:3': 3, '16:4': 1, '23:3': 1, '22:2': 1, '21:0': 1, '19:2': 1, '17:6': 1, '1:4': 1}"
u12UCVo-zyFTX2Nxf_n63A,85050,Phoenix,4,33.6790737,1,"Restaurants, Burgers, Fast Food",In-N-Out Burger,1,21001 N Tatum Blvd,-111.9768876,153,AZ,"{'Monday': '10:30-1:0', 'Tuesday': '10:30-1:0', 'Friday': '10:30-1:30', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Sunday': '10:30-1:0', 'Saturday': '10:30-1:30'}",Burgers,"{'18:1': 16, '4:0': 13, '1:4': 32, '18:2': 16, '18:3': 17, '8:5': 5, '20:4': 27, '2:4': 13, '2:1': 14, '2:3': 22, '18:4': 15, '20:6': 28, '23:4': 10, '20:3': 19, '22:3': 14, '6:5': 15, '22:2': 10, '17:6': 8, '1:1': 9, '0:0': 22, '0:4': 14, '6:3': 11, '19:6': 30, '21:6': 20, '3:2': 14, '7:5': 7, '6:6': 31, '23:6': 11, '3:0': 13, '5:1': 17, '1:6': 18, '2:5': 16, '21:4': 16, '5:5': 15, '20:0': 13, '4:2': 8, '15:2': 1, '1:0': 12, '0:1': 12, '3:3': 13, '15:3': 2, '22:4': 11, '2:2': 9, '18:6': 26, '2:0': 13, '4:5': 20, '3:4': 12, '6:4': 16, '21:2': 11, '7:4': 8, '18:5': 19, '0:3': 6, '0:5': 15, '20:1': 16, '13:6': 1, '15:6': 1, '19:4': 24, '21:5': 20, '7:0': 8, '1:2': 6, '1:3': 16, '7:6': 17, '20:2': 16, '1:5': 18, '21:0': 13, '4:1': 13, '17:1': 6, '2:6': 17, '19:0': 22, '19:1': 19, '5:3': 16, '4:4': 17, '3:6': 17, '0:2': 5, '3:1': 16, '5:2': 14, '20:5': 25, '12:4': 1, '19:5': 27, '21:3': 5, '0:6': 13, '6:0': 10, '19:3': 23, '19:2': 26, '4:3': 13, '23:0': 7, '3:5': 16, '22:6': 11, '7:3': 7, '17:0': 3, '5:6': 12, '23:5': 18, '8:4': 1, '10:5': 1, '17:2': 9, '5:4': 13, '9:3': 1, '21:1': 8, '6:2': 20, '7:2': 6, '4:6': 11, '16:2': 2, '22:1': 10, '17:4': 4, '18:0': 10, '8:6': 8, '23:2': 4, '13:4': 1, '22:5': 17, '23:1': 5, '14:3': 1, '5:0': 9, '6:1': 12, '14:2': 2, '7:1': 1, '22:0': 4, '15:5': 1, '16:3': 2, '17:5': 4, '23:3': 3, '17:3': 5}"
U1g7IHZcnRmOc2m3mvWNig,85016,Phoenix,3.5,33.5087147,1,"Mediterranean, Kebab, Restaurants, Southern, Sandwiches, Greek",Zoes Kitchen,1,1641 East Camelback Rd,-112.0458725,202,AZ,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Friday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Sunday': '10:0-21:30', 'Saturday': '10:0-21:30'}",Mediterranean,"{'0:6': 11, '0:4': 11, '21:6': 16, '20:6': 25, '19:1': 37, '0:3': 12, '2:5': 16, '2:3': 18, '21:3': 12, '20:3': 20, '15:6': 1, '19:4': 37, '0:2': 9, '23:3': 3, '19:3': 36, '1:6': 15, '18:0': 21, '21:4': 11, '23:6': 4, '20:2': 12, '18:3': 23, '18:2': 18, '21:5': 24, '23:2': 6, '20:4': 17, '18:4': 13, '20:5': 29, '23:5': 7, '23:0': 2, '16:1': 1, '18:5': 16, '19:5': 25, '20:0': 21, '20:1': 27, '19:6': 10, '19:0': 32, '22:2': 5, '17:3': 1, '18:1': 20, '0:5': 13, '22:0': 7, '21:2': 18, '19:2': 25, '22:1': 3, '2:2': 29, '3:2': 12, '1:5': 17, '15:2': 1, '16:2': 1, '1:4': 16, '22:4': 6, '5:5': 1, '1:1': 16, '2:0': 10, '1:2': 12, '17:0': 3, '1:3': 15, '0:1': 10, '17:1': 2, '2:1': 10, '18:6': 9, '17:5': 4, '22:3': 10, '23:4': 8, '21:0': 8, '3:1': 5, '2:4': 8, '2:6': 5, '0:0': 10, '21:1': 9, '22:5': 5, '3:4': 4, '22:6': 11, '3:6': 6, '17:6': 2, '3:0': 4, '3:3': 10, '3:5': 8, '17:2': 2, '4:3': 2, '23:1': 3, '17:4': 2, '1:0': 11, '4:2': 2, '14:6': 1, '4:6': 2, '6:2': 1, '4:1': 1, '4:4': 1}"
U1ZVgF-kfkvv_rcoe0RglQ,85013,Phoenix,4,33.4887595,1,"Vietnamese, Restaurants, Noodles",Pho Noodles,1,3417 N 7th Ave,-112.0824018,239,AZ,"{'Monday': '9:0-20:30', 'Tuesday': '9:0-20:30', 'Friday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Sunday': '9:0-20:0', 'Saturday': '9:0-20:30'}",Vietnamese,"{'1:2': 8, '0:3': 6, '20:3': 4, '16:5': 3, '17:5': 2, '19:6': 9, '20:6': 12, '22:6': 11, '21:0': 3, '19:1': 7, '0:6': 4, '1:6': 9, '23:0': 5, '2:2': 13, '20:2': 11, '1:3': 14, '1:5': 6, '2:5': 14, '22:5': 7, '3:6': 3, '21:6': 10, '23:6': 7, '0:1': 10, '0:2': 2, '23:5': 7, '18:6': 2, '1:0': 15, '18:0': 12, '20:0': 9, '1:1': 18, '2:1': 18, '23:1': 5, '15:4': 2, '21:5': 1, '3:1': 10, '2:3': 12, '17:6': 3, '0:0': 7, '2:0': 7, '19:2': 8, '23:3': 3, '2:6': 9, '19:0': 10, '17:3': 1, '18:3': 10, '17:4': 5, '19:4': 11, '3:2': 7, '23:4': 3, '0:5': 3, '18:2': 15, '19:3': 8, '22:3': 2, '2:4': 15, '3:5': 6, '13:1': 1, '20:1': 5, '21:1': 3, '0:4': 3, '20:4': 4, '17:2': 3, '19:5': 8, '20:5': 4, '3:4': 7, '18:4': 6, '14:4': 1, '3:0': 2, '13:2': 2, '21:4': 5, '3:3': 2, '13:3': 1, '1:4': 6, '18:5': 2, '13:0': 4, '14:6': 1, '18:1': 8, '16:1': 2, '22:2': 1, '17:1': 1, '8:1': 1, '23:2': 4, '22:0': 1, '17:0': 1, '14:2': 1, '21:3': 1, '22:1': 1}"
U21YaTK4PVlfNHQSyBkJUg,85020,Phoenix,4,33.5599778,1,"Restaurants, Mexican",El Bravo Mexican Food,1,8338 N 7th St,-112.0657315,160,AZ,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Friday': '10:0-21:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Saturday': '10:0-21:0'}",Mexican,"{'0:5': 4, '1:5': 12, '20:4': 6, '20:1': 2, '1:3': 11, '1:2': 15, '19:5': 10, '2:6': 8, '20:0': 3, '2:1': 7, '21:1': 2, '1:4': 15, '1:6': 13, '0:4': 3, '21:0': 3, '19:2': 9, '19:3': 11, '18:4': 8, '2:4': 12, '19:1': 16, '19:4': 12, '23:4': 4, '0:2': 10, '21:2': 5, '3:2': 4, '17:1': 5, '2:3': 7, '1:1': 9, '18:5': 2, '3:6': 15, '19:0': 12, '2:5': 18, '21:5': 5, '0:1': 7, '18:3': 7, '16:5': 1, '17:5': 1, '18:1': 16, '21:3': 4, '22:4': 3, '2:2': 5, '17:2': 4, '3:5': 4, '0:6': 9, '18:2': 12, '20:5': 9, '23:2': 1, '0:3': 5, '21:4': 3, '3:1': 1, '18:0': 11, '23:3': 2, '4:6': 1, '23:5': 6, '4:5': 3, '17:4': 9, '23:1': 3, '20:3': 5, '22:3': 1, '22:2': 1, '22:5': 2, '22:1': 1, '17:3': 1, '17:0': 2, '20:2': 1, '22:0': 1, '13:3': 1}"
U5Ow3ffmrG4MmTZLK6jd-g,85022,Phoenix,5,33.6068355,1,"Modern European, Polish, Restaurants, Ukrainian",Soup & Sausage Bistro,1,13240 N 7th St,-112.0656616,103,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Friday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Sunday': '11:0-20:0', 'Saturday': '11:0-20:0'}",European,"{'7:5': 1, '1:5': 5, '0:5': 6, '18:1': 2, '18:2': 3, '19:5': 1, '1:2': 2, '19:3': 2, '0:6': 5, '21:1': 1, '3:2': 1, '0:3': 1, '19:4': 1, '21:2': 1, '21:5': 3, '20:1': 1, '18:5': 4, '2:2': 2, '21:3': 1, '19:1': 5, '20:2': 1, '22:2': 1, '20:5': 4, '20:4': 2, '1:6': 1, '18:3': 4, '23:5': 2, '2:3': 2, '23:1': 1, '1:3': 2, '22:4': 1, '23:2': 1, '4:3': 1, '1:4': 2, '1:0': 4, '22:3': 1, '2:4': 1, '22:6': 2, '22:5': 1, '2:0': 2, '2:5': 2, '0:4': 1, '0:2': 1, '19:2': 1, '19:6': 2, '23:6': 2, '20:6': 1}"
u5U7iPk2D6SPprqlT7yTGQ,85225,Phoenix,3,33.305938,1,"Mexican, Restaurants",Filiberto's Mexican Food,1,1402 E Chandler Blvd,-112.0536219,33,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Friday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Mexican,"{'15:4': 2, '16:3': 1, '17:3': 2, '3:4': 2, '20:2': 17, '22:0': 3, '22:1': 9, '15:2': 2, '14:1': 1, '2:3': 2, '21:1': 2, '20:3': 2, '21:5': 2, '23:4': 1, '0:2': 2, '1:6': 3, '3:6': 1, '15:0': 3, '16:6': 4, '1:2': 12, '5:2': 1, '6:3': 2, '22:3': 1, '7:1': 1, '2:2': 3, '0:1': 2, '4:0': 2, '0:0': 2, '1:1': 2, '23:6': 3, '7:3': 3, '23:1': 2, '19:2': 2, '5:6': 1, '6:6': 1, '6:2': 3, '3:5': 4, '4:1': 1, '2:4': 1, '21:2': 1, '6:4': 2, '22:4': 1, '17:2': 1, '8:6': 1, '2:1': 2, '4:2': 1, '8:5': 2, '1:5': 1, '17:6': 3, '6:5': 3, '18:6': 2, '17:0': 1, '7:6': 1, '19:1': 2, '15:5': 2, '1:4': 1, '17:5': 2, '19:5': 1, '15:3': 1, '16:5': 2, '15:6': 1, '0:3': 1, '4:4': 2, '19:4': 2, '18:3': 1, '19:3': 2, '14:3': 1, '23:5': 1, '2:0': 1, '14:0': 1, '3:2': 2, '4:5': 1, '4:6': 2, '9:6': 2, '21:6': 1, '13:1': 1, '14:2': 1, '15:1': 2, '16:4': 1, '5:1': 1, '10:1': 1, '20:5': 1, '8:4': 1, '5:5': 4, '23:0': 1, '22:6': 1, '0:4': 1, '4:3': 1, '8:2': 1, '11:6': 1, '18:1': 1, '3:1': 1, '21:3': 1, '16:1': 1, '19:6': 1, '22:2': 1}"
U5ZlFP1kBFzlmnaIn1f9sQ,85308,Glendale,4.5,33.6371533,2,"Japanese, Steakhouses, Restaurants, Sushi Bars",Sushi Fix,1,"6645 W Bell Rd, Ste A103",-112.2000542,236,AZ,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Friday': '11:0-22:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Saturday': '11:0-22:0'}",Japanese,"{'20:5': 12, '23:4': 13, '0:0': 3, '1:5': 49, '20:0': 5, '0:3': 13, '13:6': 2, '23:0': 3, '19:1': 8, '21:0': 9, '3:5': 34, '1:6': 35, '2:6': 44, '20:3': 12, '2:5': 43, '18:2': 4, '18:3': 7, '19:0': 8, '20:1': 11, '0:4': 20, '3:6': 27, '2:3': 10, '18:1': 5, '4:6': 8, '23:5': 9, '2:1': 18, '0:6': 18, '19:3': 5, '4:2': 2, '19:4': 12, '23:3': 8, '1:2': 24, '3:4': 7, '1:1': 14, '22:2': 6, '9:5': 2, '21:3': 6, '2:4': 15, '22:5': 13, '18:4': 4, '3:3': 5, '1:4': 22, '5:1': 1, '0:2': 11, '10:6': 1, '2:0': 3, '6:0': 1, '11:0': 1, '7:1': 1, '11:2': 1, '20:2': 3, '7:3': 1, '14:3': 1, '10:4': 1, '21:1': 5, '9:2': 1, '8:4': 1, '14:4': 1, '4:5': 10, '6:6': 1, '20:4': 5, '22:1': 5, '22:4': 4, '0:5': 24, '19:2': 9, '0:1': 10, '1:3': 23, '22:0': 7, '21:2': 2, '15:1': 1, '18:5': 5, '2:2': 14, '16:5': 3, '19:5': 6, '3:1': 6, '16:4': 1, '18:0': 8, '15:6': 1, '21:5': 9, '5:3': 1, '17:1': 1, '5:2': 1, '15:4': 1, '3:2': 3, '23:1': 6, '4:4': 2, '21:4': 3, '23:2': 3, '4:3': 1, '22:3': 3, '23:6': 1, '21:6': 1}"
u6biYZCSOwyQ-WmXqQbbQA,85013,Phoenix,3.5,33.509547,2,"Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Diners, American (New), Southern",Southern Rail,1,300 W Camelback Rd,-112.078698,531,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Friday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Sunday': '10:0-21:0', 'Saturday': '10:0-22:0'}",American,"{'4:6': 14, '2:0': 27, '1:2': 16, '2:3': 16, '0:4': 15, '1:4': 23, '6:4': 1, '0:5': 23, '5:5': 3, '0:6': 31, '3:6': 24, '3:0': 15, '3:2': 10, '4:3': 8, '3:4': 18, '1:6': 43, '1:0': 18, '2:1': 21, '0:3': 17, '1:3': 17, '1:5': 41, '4:5': 13, '0:2': 19, '2:5': 31, '2:6': 34, '6:6': 1, '3:1': 8, '19:5': 19, '2:4': 13, '3:5': 33, '22:5': 13, '2:2': 16, '19:2': 5, '23:2': 1, '3:3': 10, '18:3': 9, '20:3': 7, '1:1': 12, '4:1': 3, '21:3': 3, '19:0': 7, '0:0': 31, '22:1': 1, '17:2': 1, '6:5': 1, '23:5': 7, '0:1': 13, '20:4': 12, '18:6': 27, '17:6': 18, '20:6': 8, '5:0': 2, '21:4': 8, '17:5': 8, '18:2': 7, '20:5': 25, '18:0': 7, '19:4': 12, '4:4': 2, '21:5': 14, '18:4': 3, '19:1': 6, '20:2': 3, '19:6': 33, '21:6': 9, '18:1': 1, '22:0': 1, '20:1': 2, '12:2': 1, '16:6': 2, '18:5': 18, '23:6': 7, '20:0': 7, '23:1': 5, '22:6': 8, '21:1': 2, '23:4': 6, '15:5': 1, '16:5': 1, '5:6': 3, '22:2': 3, '7:3': 1, '4:2': 4, '22:4': 2, '23:0': 4, '23:3': 4, '21:2': 3, '4:0': 1}"
U6eg7zI-0TosgVvmrOtlZg,85035,Phoenix,2,33.478183,2,"Restaurants, American (Traditional), Chicken Wings, Sports Bars, Burgers, Nightlife, Steakhouses, Bars",Applebee's Grill + Bar,1,2651 N 75th Ave,-112.220155,89,AZ,"{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Friday': '11:0-2:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Sunday': '11:0-0:0', 'Saturday': '11:0-2:0'}",Sports Bar,"{'6:0': 1, '20:3': 1, '2:4': 2, '0:5': 5, '1:2': 2, '1:5': 1, '7:5': 1, '20:0': 1, '7:4': 2, '5:1': 2, '6:5': 5, '1:0': 1, '20:5': 1, '2:2': 1, '4:0': 2, '23:2': 1, '5:3': 7, '1:3': 1, '3:3': 2, '5:6': 2, '5:2': 1, '20:2': 1, '4:3': 2, '0:0': 2, '5:5': 3, '0:2': 2, '22:4': 1, '0:4': 1, '23:6': 1, '4:6': 3, '0:1': 1, '22:5': 1, '0:6': 1, '6:6': 2, '18:4': 1, '2:6': 1, '23:4': 1, '2:3': 1, '19:1': 1, '4:2': 1, '4:4': 2, '21:5': 2, '7:6': 1, '2:5': 1, '3:5': 3, '19:0': 1, '23:5': 1, '3:4': 1, '19:5': 1, '3:6': 1}"
U6IrfKFT88TV-cWkZb3ZDQ,85282,Tempe,2.5,33.4071933,1,"Restaurants, Fast Food, Food, Pizza",Little Caesars Pizza,1,711 E. Broadway,-111.927283,27,AZ,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Friday': '10:30-23:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Sunday': '10:30-22:0', 'Saturday': '10:30-23:0'}",Italian,"{'21:5': 1, '19:6': 1, '20:6': 1, '1:6': 1, '4:4': 2, '4:1': 2, '21:2': 1, '2:5': 1, '2:1': 5, '22:6': 1, '1:3': 2, '2:6': 2, '22:5': 1, '1:2': 2, '0:5': 1, '21:3': 1, '2:4': 1, '0:6': 1, '18:3': 1, '23:2': 2, '20:3': 1, '0:4': 1, '18:5': 1, '3:6': 1, '19:3': 1, '23:0': 1, '3:4': 1, '0:3': 1, '17:2': 1, '3:3': 1, '4:5': 1, '20:1': 1, '1:0': 1, '2:0': 1, '0:2': 1, '1:5': 1, '1:4': 1, '23:1': 1, '3:0': 2, '2:2': 1, '4:3': 1, '23:3': 1, '18:0': 1, '22:0': 1, '3:1': 1}"
U6P56MjLrraN0JBNvOjxaA,85281,Tempe,4,33.422317,1,"Burgers, Restaurants",The Chuck Box,1,202 E University Dr,-111.936309,679,AZ,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Friday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Sunday': '10:30-20:0', 'Saturday': '10:30-23:0'}",Burgers,"{'20:0': 24, '1:2': 14, '19:6': 25, '3:1': 13, '19:4': 59, '3:0': 4, '22:5': 27, '1:6': 28, '18:1': 21, '19:1': 37, '3:2': 9, '18:3': 36, '18:5': 24, '19:0': 34, '21:1': 10, '22:3': 7, '20:5': 37, '20:1': 18, '2:2': 24, '18:4': 37, '23:6': 19, '2:5': 29, '3:6': 21, '1:0': 25, '20:4': 37, '18:2': 27, '23:1': 10, '4:2': 7, '20:3': 27, '5:3': 4, '7:4': 1, '23:0': 9, '0:6': 20, '19:2': 35, '0:3': 16, '22:0': 14, '22:2': 7, '4:5': 16, '1:4': 31, '19:5': 28, '21:5': 28, '23:2': 19, '2:1': 19, '21:0': 23, '4:3': 10, '17:0': 1, '19:3': 46, '23:3': 11, '4:4': 9, '20:6': 36, '20:2': 21, '21:6': 25, '0:2': 11, '0:4': 9, '2:0': 18, '22:4': 16, '22:1': 3, '3:3': 16, '21:3': 7, '1:3': 26, '1:5': 20, '1:1': 26, '21:4': 17, '23:4': 15, '21:2': 10, '2:4': 19, '2:6': 16, '18:6': 12, '4:1': 6, '3:5': 15, '23:5': 14, '0:1': 8, '3:4': 16, '2:3': 11, '17:3': 2, '17:4': 1, '18:0': 25, '17:6': 6, '0:0': 16, '5:5': 6, '15:3': 1, '5:4': 5, '5:6': 2, '16:0': 1, '15:2': 1, '4:6': 6, '17:5': 4, '4:0': 1, '8:5': 2, '0:5': 13, '22:6': 14, '17:1': 1, '5:2': 3, '5:1': 1, '7:2': 1, '8:4': 2, '9:5': 1, '12:5': 2, '15:5': 3, '16:5': 1, '8:2': 1, '5:0': 1, '9:3': 1, '17:2': 4, '6:6': 1, '14:0': 1}"
U7qvifH4kTy_Ct2dqb3KSg,85023,Phoenix,3,33.63994,1,"Mexican, Tex-Mex, Fast Food, Restaurants",Taco Bell,1,419 West Bell Rd,-112.08032,30,AZ,"{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Friday': '7:0-2:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Sunday': '7:0-0:0', 'Saturday': '7:0-2:0'}",Mexican,"{'15:0': 1, '18:5': 1, '6:0': 1, '22:3': 1, '5:6': 4, '18:4': 1, '1:4': 2, '2:6': 3, '8:6': 2, '18:2': 1, '2:5': 1, '22:1': 1, '4:4': 1, '3:6': 2, '18:0': 1, '23:1': 2, '18:6': 2, '2:0': 2, '19:4': 3, '1:5': 1, '3:5': 1, '0:0': 3, '1:2': 1, '20:3': 1, '19:6': 1, '20:6': 1, '3:1': 1, '19:2': 1, '0:6': 1, '0:1': 2, '0:4': 2, '22:4': 1, '19:5': 2, '2:1': 1, '22:2': 1, '20:5': 1, '23:3': 2, '0:5': 1, '1:0': 1, '0:2': 1, '21:6': 1, '17:3': 1, '15:4': 1, '1:1': 2, '21:4': 1, '1:6': 1, '1:3': 1, '3:0': 1, '0:3': 1, '21:3': 1, '4:0': 1}"
U8CnzJzi54gkveXx9xnVYQ,85014,Phoenix,2,33.5094011,2,"Restaurants, Chicken Wings, Pizza, Sandwiches",Domino's Pizza,1,914 E Camelback Rd,-112.06132,25,AZ,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Friday': '10:0-2:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Sunday': '10:0-0:0', 'Saturday': '10:0-2:0'}",Sandwiches,"{'0:3': 1, '7:5': 1, '2:6': 1, '1:2': 1, '5:6': 1, '7:0': 1, '3:0': 1, '2:3': 1, '5:3': 2, '3:2': 1, '4:5': 1, '6:5': 1, '21:1': 1, '5:5': 1, '18:6': 1, '0:5': 1}"
U8rHQ_Sg8A2m291Y7WEfIg,85281,Tempe,3.5,33.4216885,1,"Burgers, Gastropubs, Sandwiches, Beer Bar, Pubs, Restaurants, Bars, Nightlife, Sports Bars, American (New)",Devil's Advocate,1,955 E University Dr,-111.9243422,210,AZ,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Friday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Sunday': '11:0-2:0', 'Saturday': '11:0-2:0'}",Sports Bar,"{'5:6': 12, '13:3': 2, '19:3': 4, '22:3': 7, '18:1': 1, '21:5': 16, '1:2': 42, '6:4': 28, '23:5': 16, '1:1': 19, '18:5': 3, '6:5': 15, '20:0': 3, '1:5': 33, '19:5': 18, '21:0': 5, '23:0': 7, '4:2': 10, '23:3': 11, '2:6': 20, '23:6': 9, '19:0': 3, '0:2': 21, '1:3': 17, '3:6': 15, '23:1': 7, '19:2': 6, '5:4': 41, '0:4': 25, '0:5': 25, '7:6': 10, '1:4': 29, '19:4': 16, '3:5': 22, '23:4': 17, '2:5': 23, '4:5': 19, '0:6': 27, '22:0': 4, '20:4': 8, '5:5': 18, '2:1': 14, '23:2': 6, '8:5': 8, '2:3': 29, '6:6': 10, '0:1': 14, '3:4': 31, '3:3': 24, '5:1': 5, '2:2': 43, '5:2': 7, '2:4': 24, '2:0': 9, '22:4': 7, '0:0': 11, '16:0': 1, '5:3': 8, '4:4': 35, '0:3': 19, '4:0': 13, '22:2': 3, '8:3': 3, '8:6': 4, '7:0': 4, '4:6': 17, '3:1': 6, '6:2': 4, '7:3': 2, '19:6': 14, '21:4': 6, '18:6': 9, '20:2': 3, '4:3': 11, '20:5': 12, '22:5': 13, '3:2': 19, '6:3': 2, '1:0': 8, '17:3': 2, '21:2': 4, '7:4': 6, '3:0': 12, '1:6': 23, '5:0': 5, '20:6': 15, '20:1': 3, '22:6': 9, '17:5': 5, '6:0': 3, '18:2': 2, '18:4': 4, '8:1': 2, '21:6': 10, '7:5': 7, '17:4': 1, '16:5': 3, '8:4': 4, '19:1': 6, '8:2': 2, '10:6': 1, '17:6': 5, '18:0': 1, '21:3': 3, '15:4': 1, '9:6': 2, '6:1': 1, '16:2': 1, '14:0': 1, '8:0': 2, '4:1': 1, '22:1': 5, '7:2': 1, '15:6': 1}"
