business_id,users
Ks13abA-KZWAA6FMQagQmg,"[{'name': 'Jennie', 'yelping_since': '3/14/2018 21:00', 'review_count': '7'}, {'name': 'Courtney', 'yelping_since': '8/14/2017 1:39', 'review_count': '3'}, {'name': 'Kori', 'yelping_since': '4/10/2017 21:16', 'review_count': '5'}, {'name': 'Margo', 'yelping_since': '1/13/2018 22:04', 'review_count': '4'}, {'name': 'Zuryah', 'yelping_since': '3/31/2015 0:08', 'review_count': '3'}, {'name': 'Roto', 'yelping_since': '1/5/2010 21:54', 'review_count': '20'}, {'name': 'Lissa', 'yelping_since': '6/23/2014 16:50', 'review_count': '46'}, {'name': 'Martin', 'yelping_since': '7/25/2006 16:27', 'review_count': '37'}, {'name': 'John', 'yelping_since': '11/15/2014 21:09', 'review_count': '54'}, {'name': 'kasey', 'yelping_since': '3/25/2011 23:55', 'review_count': '3'}]"
xVP6vpI-LGJ4Y61gIb4LQA,"[{'name': 'Brianna', 'yelping_since': '8/9/2015 5:00', 'review_count': '5'}, {'name': 'Megan', 'yelping_since': '2/13/2014 23:23', 'review_count': '33'}, {'name': 'Mark', 'yelping_since': '12/3/2016 15:50', 'review_count': '7'}, {'name': 'Deea', 'yelping_since': '1/7/2015 19:39', 'review_count': '5'}, {'name': 'Kaylie', 'yelping_since': '5/25/2015 3:11', 'review_count': '2'}, {'name': 'Scott', 'yelping_since': '5/28/2017 21:20', 'review_count': '87'}, {'name': 'Andrew', 'yelping_since': '1/22/2015 1:52', 'review_count': '6'}, {'name': 'Allison', 'yelping_since': '12/28/2012 20:05', 'review_count': '3'}, {'name': 'Stacey', 'yelping_since': '7/6/2011 20:07', 'review_count': '10'}, {'name': 'LeaLynn', 'yelping_since': '7/13/2018 2:54', 'review_count': '6'}]"
jZ8ogksrNzUmREJggc1YOQ,"[{'name': 'Mike', 'yelping_since': '1/20/2013 5:43', 'review_count': '11'}, {'name': 'Kevin', 'yelping_since': '2/2/2007 5:07', 'review_count': '176'}, {'name': 'Karl', 'yelping_since': '4/14/2013 0:37', 'review_count': '522'}, {'name': 'Ben', 'yelping_since': '6/14/2016 23:54', 'review_count': '5'}, {'name': 'Chiara', 'yelping_since': '6/8/2010 17:56', 'review_count': '57'}, {'name': 'Abby', 'yelping_since': '5/17/2011 17:48', 'review_count': '128'}, {'name': 'Carol', 'yelping_since': '1/4/2009 4:20', 'review_count': '21'}, {'name': 'Michele', 'yelping_since': '12/22/2012 2:20', 'review_count': '49'}, {'name': 'Michael', 'yelping_since': '4/6/2014 2:40', 'review_count': '14'}, {'name': 'Cabinhouse', 'yelping_since': '7/16/2012 20:26', 'review_count': '34'}]"
medCzwjjGeReqxOt-iPVTg,"[{'name': 'Sara', 'yelping_since': '3/23/2011 19:47', 'review_count': '145'}, {'name': 'Will', 'yelping_since': '5/19/2014 18:38', 'review_count': '3'}, {'name': 'Niia', 'yelping_since': '9/8/2013 0:07', 'review_count': '1'}, {'name': 'Erik', 'yelping_since': '6/3/2014 19:24', 'review_count': '4'}, {'name': 'Carla', 'yelping_since': '4/5/2018 1:59', 'review_count': '1'}, {'name': 'Adrian', 'yelping_since': '4/21/2015 16:47', 'review_count': '3'}, {'name': 'Paul', 'yelping_since': '5/15/2012 17:41', 'review_count': '22'}, {'name': 'Chella', 'yelping_since': '10/20/2014 13:36', 'review_count': '8'}, {'name': 'Cuttrz', 'yelping_since': '8/3/2011 19:11', 'review_count': '9'}, {'name': 'Christine', 'yelping_since': '10/25/2011 23:13', 'review_count': '310'}]"
jR5I8274KDF-5JC42jLyXQ,"[{'name': 'Britt', 'yelping_since': '10/10/2009 21:33', 'review_count': '466'}, {'name': 'Knoll', 'yelping_since': '10/11/2010 3:27', 'review_count': '19'}, {'name': 'Kadie', 'yelping_since': '2/9/2016 6:09', 'review_count': '16'}, {'name': 'Peggy', 'yelping_since': '11/10/2013 18:16', 'review_count': '11'}, {'name': 'Marshall', 'yelping_since': '7/6/2013 22:30', 'review_count': '28'}, {'name': 'Jordan', 'yelping_since': '12/5/2010 23:48', 'review_count': '62'}, {'name': 'Juan', 'yelping_since': '12/2/2014 2:16', 'review_count': '46'}, {'name': 'Alexandra', 'yelping_since': '6/8/2012 22:55', 'review_count': '27'}, {'name': 'Kimberley', 'yelping_since': '7/1/2014 20:11', 'review_count': '8'}, {'name': 'R', 'yelping_since': '12/15/2012 20:33', 'review_count': '37'}]"
h6neYN7OZVt9_ok2bAx6BA,"[{'name': 'Cindy Brian', 'yelping_since': '8/12/2010 10:03', 'review_count': '3'}, {'name': 'Lisa', 'yelping_since': '3/3/2010 1:10', 'review_count': '5'}, {'name': 'Yara', 'yelping_since': '4/14/2014 5:54', 'review_count': '9'}, {'name': 'Jackie', 'yelping_since': '3/9/2017 18:34', 'review_count': '2'}, {'name': 'Laura', 'yelping_since': '7/16/2012 14:55', 'review_count': '12'}, {'name': 'Brittany', 'yelping_since': '7/3/2015 17:53', 'review_count': '5'}, {'name': 'Maxine', 'yelping_since': '9/23/2017 18:55', 'review_count': '1'}, {'name': 'Heather', 'yelping_since': '8/18/2014 19:46', 'review_count': '1'}, {'name': 'Kathy', 'yelping_since': '2/24/2009 14:12', 'review_count': '8'}, {'name': 'Eli', 'yelping_since': '9/28/2010 0:55', 'review_count': '614'}]"
PhMfnMldVKXo7HqHw6DSrg,"[{'name': 'Võ Hoàng', 'yelping_since': '12/23/2017 19:21', 'review_count': '9'}, {'name': 'Regina', 'yelping_since': '1/19/2014 16:42', 'review_count': '118'}, {'name': 'Amber', 'yelping_since': '9/29/2014 16:50', 'review_count': '75'}, {'name': 'Amber', 'yelping_since': '9/29/2014 16:50', 'review_count': '75'}, {'name': 'Phong', 'yelping_since': '9/5/2015 0:29', 'review_count': '73'}, {'name': 'Tricia', 'yelping_since': '8/12/2014 1:24', 'review_count': '315'}, {'name': 'Judy', 'yelping_since': '9/13/2012 3:46', 'review_count': '54'}, {'name': 'Amy', 'yelping_since': '9/6/2017 11:00', 'review_count': '54'}, {'name': 'Sky', 'yelping_since': '5/19/2015 15:38', 'review_count': '25'}, {'name': 'D', 'yelping_since': '1/6/2018 22:19', 'review_count': '4'}]"
_MI20v3QRDrCVXgpzje-Ag,"[{'name': 'John', 'yelping_since': '12/29/2009 6:14', 'review_count': '31'}, {'name': 'Gail', 'yelping_since': '5/31/2013 20:58', 'review_count': '58'}, {'name': 'Michael', 'yelping_since': '8/21/2007 2:17', 'review_count': '20'}, {'name': 'C', 'yelping_since': '2/14/2015 16:14', 'review_count': '1'}, {'name': 'George', 'yelping_since': '6/21/2016 19:38', 'review_count': '11'}, {'name': 'Nadia', 'yelping_since': '9/18/2006 21:01', 'review_count': '382'}, {'name': 'Brad', 'yelping_since': '6/4/2009 1:00', 'review_count': '1124'}, {'name': 'Scott', 'yelping_since': '9/27/2011 18:17', 'review_count': '16'}, {'name': 'Bing', 'yelping_since': '10/21/2010 2:08', 'review_count': '62'}, {'name': 'Jerry', 'yelping_since': '10/8/2014 20:59', 'review_count': '45'}]"
qL7oHKdDd4eM2NIE4SFYAg,"[{'name': 'Lucas', 'yelping_since': '3/26/2011 21:10', 'review_count': '39'}, {'name': 'Dylan', 'yelping_since': '7/9/2010 23:12', 'review_count': '13'}, {'name': 'Taylor', 'yelping_since': '12/28/2011 2:26', 'review_count': '167'}, {'name': 'Seth', 'yelping_since': '8/28/2013 2:40', 'review_count': '19'}, {'name': 'Christina', 'yelping_since': '12/9/2015 23:43', 'review_count': '33'}, {'name': 'Kimberly', 'yelping_since': '8/15/2014 19:24', 'review_count': '11'}, {'name': 'Don', 'yelping_since': '4/23/2013 1:58', 'review_count': '32'}, {'name': 'Ana', 'yelping_since': '2/21/2016 16:06', 'review_count': '2'}, {'name': 'Skyla', 'yelping_since': '5/27/2016 18:58', 'review_count': '2'}, {'name': 'Taylor', 'yelping_since': '6/14/2011 23:56', 'review_count': '297'}]"
Ou86-U4_LyA7Hni0yJQfzA,"[{'name': 'Lucas', 'yelping_since': '3/26/2011 21:10', 'review_count': '39'}, {'name': 'Kristina', 'yelping_since': '5/16/2015 20:29', 'review_count': '6'}, {'name': 'Gregg', 'yelping_since': '8/23/2013 20:19', 'review_count': '3'}, {'name': 'Kim', 'yelping_since': '9/16/2016 6:33', 'review_count': '2'}, {'name': 'The', 'yelping_since': '1/31/2016 17:53', 'review_count': '12'}, {'name': 'Drew', 'yelping_since': '5/24/2012 1:53', 'review_count': '104'}, {'name': 'Carine', 'yelping_since': '9/19/2011 17:39', 'review_count': '176'}, {'name': 'William', 'yelping_since': '2/19/2016 19:03', 'review_count': '6'}, {'name': 'Chris', 'yelping_since': '10/1/2015 15:02', 'review_count': '5'}, {'name': 'Cassandra', 'yelping_since': '7/8/2015 20:54', 'review_count': '45'}]"
WHz8BX4y0q4liGG3wfBRfQ,"[{'name': 'Barbara', 'yelping_since': '2/25/2013 5:50', 'review_count': '15'}, {'name': 'Alberto', 'yelping_since': '7/24/2018 22:40', 'review_count': '2'}, {'name': 'Josh', 'yelping_since': '1/2/2011 23:45', 'review_count': '6'}, {'name': 'Toni', 'yelping_since': '1/22/2017 19:47', 'review_count': '9'}, {'name': 'Aaron', 'yelping_since': '7/16/2018 3:05', 'review_count': '1'}, {'name': 'Troy', 'yelping_since': '7/27/2012 4:11', 'review_count': '17'}, {'name': 'Annie', 'yelping_since': '1/26/2015 22:40', 'review_count': '4'}, {'name': 'Michael', 'yelping_since': '4/6/2017 7:40', 'review_count': '1'}, {'name': 'Marilyn', 'yelping_since': '12/3/2012 18:15', 'review_count': '15'}, {'name': 'David', 'yelping_since': '11/15/2013 12:19', 'review_count': '45'}]"
EwEPTs4N2CpQGav8XX0giQ,"[{'name': 'Mike', 'yelping_since': '9/14/2009 4:18', 'review_count': '48'}, {'name': 'Pamela', 'yelping_since': '4/30/2013 18:36', 'review_count': '6'}, {'name': 'Brandon', 'yelping_since': '12/16/2012 22:13', 'review_count': '34'}, {'name': 'Francisco', 'yelping_since': '4/1/2016 21:11', 'review_count': '47'}, {'name': 'Shirley', 'yelping_since': '6/25/2011 23:29', 'review_count': '25'}, {'name': 'Maria', 'yelping_since': '7/18/2018 3:33', 'review_count': '6'}, {'name': 'Mike', 'yelping_since': '9/15/2017 0:25', 'review_count': '3'}, {'name': 'Kenna', 'yelping_since': '3/6/2010 6:13', 'review_count': '20'}, {'name': 'Reese', 'yelping_since': '11/21/2013 3:32', 'review_count': '106'}, {'name': 'Sandy', 'yelping_since': '6/18/2011 2:50', 'review_count': '17'}]"
zOL260xaXDYZZPBItzALxQ,"[{'name': 'Mike', 'yelping_since': '9/14/2009 4:18', 'review_count': '48'}, {'name': 'Gloria', 'yelping_since': '6/29/2011 14:19', 'review_count': '2'}, {'name': 'Glenn', 'yelping_since': '12/16/2008 3:39', 'review_count': '416'}, {'name': 'Jon', 'yelping_since': '5/22/2013 15:46', 'review_count': '5'}, {'name': 'Zac', 'yelping_since': '12/12/2012 2:42', 'review_count': '111'}, {'name': 'D', 'yelping_since': '5/31/2013 12:51', 'review_count': '13'}, {'name': 'Andres', 'yelping_since': '7/18/2018 18:53', 'review_count': '1'}, {'name': 'Alisha', 'yelping_since': '3/18/2009 22:28', 'review_count': '60'}, {'name': 'Arlin', 'yelping_since': '9/30/2010 5:21', 'review_count': '301'}, {'name': 'James', 'yelping_since': '11/19/2010 0:04', 'review_count': '66'}]"
3x45Q9c5G6VBicedNKrXxQ,"[{'name': 'Matt', 'yelping_since': '7/18/2015 1:37', 'review_count': '1'}, {'name': 'Dave', 'yelping_since': '8/4/2015 22:05', 'review_count': '7'}, {'name': 'Dave', 'yelping_since': '8/4/2015 22:05', 'review_count': '7'}, {'name': 'Fresh', 'yelping_since': '8/31/2017 0:33', 'review_count': '4'}, {'name': 'Linda', 'yelping_since': '5/20/2010 22:28', 'review_count': '36'}, {'name': 'John', 'yelping_since': '2/12/2012 14:25', 'review_count': '79'}, {'name': 'Lauren', 'yelping_since': '7/30/2010 7:35', 'review_count': '280'}, {'name': 'Pete', 'yelping_since': '3/29/2012 3:01', 'review_count': '16'}, {'name': 'David', 'yelping_since': '8/3/2015 23:37', 'review_count': '54'}, {'name': 'Alexis', 'yelping_since': '6/22/2012 20:14', 'review_count': '3'}]"
VRC7J-ahI4em9ddhihxq5w,"[{'name': 'Marcia', 'yelping_since': '9/27/2014 0:31', 'review_count': '8'}, {'name': 'Glenn', 'yelping_since': '12/16/2008 3:39', 'review_count': '416'}, {'name': 'Norma', 'yelping_since': '7/20/2007 4:54', 'review_count': '240'}, {'name': 'Omar', 'yelping_since': '6/3/2014 1:04', 'review_count': '23'}, {'name': 'Kristen', 'yelping_since': '3/15/2009 20:07', 'review_count': '277'}, {'name': 'D', 'yelping_since': '1/25/2010 19:57', 'review_count': '17'}, {'name': 'Josephine', 'yelping_since': '11/19/2013 8:18', 'review_count': '24'}, {'name': 'WJ', 'yelping_since': '1/19/2012 21:58', 'review_count': '3'}, {'name': 'Colby', 'yelping_since': '2/16/2012 1:56', 'review_count': '44'}, {'name': 'Sarabear', 'yelping_since': '1/26/2008 16:00', 'review_count': '190'}]"
NkezWNdhaHqD7ZMGPQuXxw,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Paige', 'yelping_since': '7/29/2016 5:15', 'review_count': '7'}, {'name': 'Leideedie', 'yelping_since': '8/11/2012 22:23', 'review_count': '95'}, {'name': 'Dan', 'yelping_since': '2/20/2015 4:15', 'review_count': '6'}, {'name': 'Amelia', 'yelping_since': '1/6/2013 4:42', 'review_count': '58'}, {'name': 'Laurie', 'yelping_since': '10/20/2012 5:48', 'review_count': '8'}, {'name': 'Alexandro', 'yelping_since': '3/23/2017 5:48', 'review_count': '1'}, {'name': 'Christopher', 'yelping_since': '10/8/2011 18:09', 'review_count': '7'}, {'name': 'Gina', 'yelping_since': '9/6/2016 20:46', 'review_count': '68'}, {'name': 'Ksthy', 'yelping_since': '1/24/2015 21:45', 'review_count': '4'}]"
cXgXRqB40CGHEMKQgxLDTg,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Jessie', 'yelping_since': '7/27/2013 14:19', 'review_count': '7'}, {'name': 'Louie', 'yelping_since': '7/1/2010 3:05', 'review_count': '9'}, {'name': 'Steve', 'yelping_since': '8/3/2014 1:38', 'review_count': '34'}, {'name': 'Melissa', 'yelping_since': '5/25/2014 0:57', 'review_count': '8'}, {'name': 'Lexi', 'yelping_since': '2/12/2017 4:15', 'review_count': '11'}, {'name': 'Elizabeth', 'yelping_since': '2/24/2016 14:12', 'review_count': '4'}, {'name': 'Rob', 'yelping_since': '9/13/2009 0:46', 'review_count': '34'}, {'name': 'Thomas', 'yelping_since': '11/30/2012 20:31', 'review_count': '110'}, {'name': 'Jeff Fisher', 'yelping_since': '9/10/2008 16:13', 'review_count': '25'}]"
Xwf022IffmZPq6V25iomDg,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Morgan', 'yelping_since': '5/20/2015 18:19', 'review_count': '13'}, {'name': 'Boping', 'yelping_since': '3/1/2015 15:52', 'review_count': '2'}, {'name': 'Edie', 'yelping_since': '10/26/2009 1:00', 'review_count': '77'}, {'name': 'Tena', 'yelping_since': '7/2/2008 23:06', 'review_count': '34'}, {'name': 'Hannah', 'yelping_since': '7/12/2008 23:27', 'review_count': '6'}, {'name': 'Jane', 'yelping_since': '8/28/2015 0:01', 'review_count': '15'}, {'name': 'Jonathan', 'yelping_since': '12/9/2013 17:48', 'review_count': '1'}, {'name': 'Regina', 'yelping_since': '11/22/2011 1:49', 'review_count': '57'}, {'name': 'Jaswant A.', 'yelping_since': '11/14/2011 0:55', 'review_count': '576'}]"
ZuNVijvXJmWCQG7xoV6nFA,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Stephen', 'yelping_since': '5/6/2012 14:42', 'review_count': '111'}, {'name': 'Philadelphia', 'yelping_since': '5/20/2012 2:38', 'review_count': '18'}, {'name': 'Dawn', 'yelping_since': '1/1/2013 23:41', 'review_count': '16'}, {'name': 'Barry', 'yelping_since': '1/19/2013 1:38', 'review_count': '4'}, {'name': 'Nervana', 'yelping_since': '4/29/2015 18:59', 'review_count': '33'}, {'name': 'Ella', 'yelping_since': '2/3/2012 21:17', 'review_count': '222'}, {'name': 'Carole', 'yelping_since': '9/5/2015 23:55', 'review_count': '7'}, {'name': 'Angela', 'yelping_since': '4/16/2012 23:10', 'review_count': '157'}, {'name': 'Christopher', 'yelping_since': '5/9/2011 8:05', 'review_count': '43'}]"
M_AuwEJTLUEIejktqmDWlg,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Heather', 'yelping_since': '6/17/2012 20:41', 'review_count': '27'}, {'name': 'Keegan', 'yelping_since': '5/26/2013 0:27', 'review_count': '23'}, {'name': 'Steve', 'yelping_since': '12/15/2015 3:14', 'review_count': '1'}, {'name': 'Kyle', 'yelping_since': '7/4/2017 15:52', 'review_count': '9'}, {'name': 'Starr', 'yelping_since': '9/20/2015 17:44', 'review_count': '57'}, {'name': 'Erica', 'yelping_since': '1/14/2012 22:52', 'review_count': '408'}, {'name': 'Denise', 'yelping_since': '5/30/2017 0:31', 'review_count': '8'}, {'name': 'Jeremy', 'yelping_since': '7/6/2015 20:01', 'review_count': '10'}, {'name': 'Eduardo', 'yelping_since': '10/12/2013 0:40', 'review_count': '22'}]"
l3bmBkr8_Pw3G-QkX0tPrw,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Edie', 'yelping_since': '10/26/2009 1:00', 'review_count': '77'}, {'name': 'Kathy', 'yelping_since': '7/3/2012 12:43', 'review_count': '8'}, {'name': 'Mark', 'yelping_since': '9/24/2012 15:55', 'review_count': '34'}, {'name': 'Mark', 'yelping_since': '9/24/2012 15:55', 'review_count': '34'}, {'name': 'Colleen', 'yelping_since': '8/1/2011 21:41', 'review_count': '8'}, {'name': 'Kristin', 'yelping_since': '2/5/2012 2:51', 'review_count': '2'}, {'name': 'Keith', 'yelping_since': '8/25/2014 17:12', 'review_count': '3'}, {'name': 'A', 'yelping_since': '8/28/2015 0:05', 'review_count': '131'}, {'name': 'Norm', 'yelping_since': '4/30/2009 3:09', 'review_count': '711'}]"
PSY6Fpn6QRC-yWcz0Jnm1w,"[{'name': 'Mandy', 'yelping_since': '9/19/2011 17:24', 'review_count': '105'}, {'name': 'Taylor', 'yelping_since': '12/28/2011 2:26', 'review_count': '167'}, {'name': 'Melissa', 'yelping_since': '2/26/2017 20:01', 'review_count': '5'}, {'name': 'Norm', 'yelping_since': '4/30/2009 3:09', 'review_count': '711'}, {'name': 'Wil', 'yelping_since': '1/13/2017 15:43', 'review_count': '10'}, {'name': 'Peter', 'yelping_since': '5/10/2011 17:20', 'review_count': '12'}, {'name': 'Crystal', 'yelping_since': '4/14/2017 18:45', 'review_count': '15'}, {'name': 'Mike', 'yelping_since': '8/11/2012 16:53', 'review_count': '8'}, {'name': 'Fernando', 'yelping_since': '4/13/2016 5:33', 'review_count': '2'}, {'name': 'Barbara', 'yelping_since': '12/31/2015 10:35', 'review_count': '2'}]"
OdViVhR2ayppzkN2WtIScw,"[{'name': 'Reese', 'yelping_since': '1/30/2016 0:11', 'review_count': '26'}, {'name': 'Jerry', 'yelping_since': '8/26/2015 19:26', 'review_count': '22'}, {'name': 'Brittany', 'yelping_since': '2/16/2011 2:36', 'review_count': '942'}, {'name': 'Tyler', 'yelping_since': '7/16/2012 7:26', 'review_count': '13'}, {'name': 'Crystal', 'yelping_since': '10/13/2010 4:41', 'review_count': '753'}, {'name': 'Kyra', 'yelping_since': '3/24/2015 21:13', 'review_count': '8'}, {'name': 'Victor', 'yelping_since': '12/31/2012 2:29', 'review_count': '12'}, {'name': 'Tania', 'yelping_since': '9/10/2013 3:28', 'review_count': '3'}, {'name': 'Brian', 'yelping_since': '4/25/2013 4:38', 'review_count': '57'}, {'name': 'Josh', 'yelping_since': '9/23/2017 18:35', 'review_count': '61'}]"
JlMYSLiLnpWiihmzZkQS-w,"[{'name': 'Reese', 'yelping_since': '1/30/2016 0:11', 'review_count': '26'}, {'name': 'Charles', 'yelping_since': '8/2/2011 23:19', 'review_count': '18'}, {'name': 'Susan', 'yelping_since': '1/16/2016 2:29', 'review_count': '7'}, {'name': 'Shahad', 'yelping_since': '2/15/2018 5:57', 'review_count': '1'}, {'name': 'Jhonnee', 'yelping_since': '3/6/2013 2:02', 'review_count': '10'}, {'name': 'Danny', 'yelping_since': '2/27/2012 6:12', 'review_count': '6'}, {'name': 'Briana', 'yelping_since': '2/6/2013 1:52', 'review_count': '32'}, {'name': 'Brian', 'yelping_since': '1/3/2015 17:22', 'review_count': '2'}, {'name': 'V.', 'yelping_since': '5/17/2018 2:26', 'review_count': '23'}, {'name': 'D', 'yelping_since': '2/19/2013 16:44', 'review_count': '20'}]"
Crhm6oKCj7raPlakwltbVQ,"[{'name': 'Lauren', 'yelping_since': '1/5/2014 1:43', 'review_count': '6'}, {'name': 'Amy', 'yelping_since': '9/6/2017 11:00', 'review_count': '54'}, {'name': 'Emma', 'yelping_since': '6/12/2016 3:55', 'review_count': '11'}, {'name': 'Faridah', 'yelping_since': '9/24/2009 19:12', 'review_count': '142'}, {'name': 'Tim', 'yelping_since': '10/27/2008 23:20', 'review_count': '30'}, {'name': 'Caitlin', 'yelping_since': '5/3/2016 5:09', 'review_count': '18'}, {'name': 'Hope', 'yelping_since': '3/29/2016 17:30', 'review_count': '9'}, {'name': 'Ralph', 'yelping_since': '12/4/2013 8:15', 'review_count': '62'}, {'name': 'Erin', 'yelping_since': '3/17/2016 1:08', 'review_count': '14'}, {'name': 'Vladmir', 'yelping_since': '9/2/2014 17:11', 'review_count': '1008'}]"
R9i4v1iPBCFeqzMkQEcfjQ,"[{'name': 'Craig', 'yelping_since': '4/6/2015 18:14', 'review_count': '12'}, {'name': 'Sosa', 'yelping_since': '7/9/2011 5:47', 'review_count': '58'}, {'name': 'Marc', 'yelping_since': '7/2/2015 3:00', 'review_count': '21'}, {'name': 'Tammie', 'yelping_since': '1/4/2012 23:57', 'review_count': '29'}, {'name': 'Denise', 'yelping_since': '9/26/2013 0:08', 'review_count': '41'}, {'name': 'Lenore', 'yelping_since': '8/19/2008 13:15', 'review_count': '99'}, {'name': 'Teresa', 'yelping_since': '2/6/2011 21:15', 'review_count': '845'}, {'name': 'Rodan', 'yelping_since': '8/28/2009 19:42', 'review_count': '22'}, {'name': 'Cliff', 'yelping_since': '4/12/2017 6:54', 'review_count': '14'}, {'name': 'Jo', 'yelping_since': '9/2/2008 22:09', 'review_count': '200'}]"
N-tpz2XtAPreL5wnFjKGwA,"[{'name': 'Craig', 'yelping_since': '4/6/2015 18:14', 'review_count': '12'}, {'name': 'Vasanth', 'yelping_since': '11/4/2010 16:30', 'review_count': '220'}, {'name': 'Daniel', 'yelping_since': '4/24/2008 2:53', 'review_count': '1210'}, {'name': 'Norm', 'yelping_since': '4/30/2009 3:09', 'review_count': '711'}, {'name': 'Natalie', 'yelping_since': '8/8/2010 16:23', 'review_count': '143'}, {'name': 'Kim', 'yelping_since': '6/7/2011 20:58', 'review_count': '89'}, {'name': 'David', 'yelping_since': '9/16/2014 20:03', 'review_count': '196'}, {'name': 'William', 'yelping_since': '4/24/2013 3:51', 'review_count': '12'}, {'name': 'Santi', 'yelping_since': '11/21/2008 20:55', 'review_count': '531'}, {'name': 'Sharon', 'yelping_since': '4/18/2015 21:05', 'review_count': '11'}]"
J3iWlSa27BmyvX2XwJt3Yw,"[{'name': 'Dee', 'yelping_since': '11/29/2013 20:24', 'review_count': '12'}, {'name': 'Maya', 'yelping_since': '6/30/2015 23:23', 'review_count': '3'}, {'name': 'Brian', 'yelping_since': '5/10/2010 4:16', 'review_count': '322'}, {'name': 'Ivy', 'yelping_since': '7/28/2013 18:06', 'review_count': '60'}, {'name': 'Ryann', 'yelping_since': '2/15/2016 5:05', 'review_count': '2'}, {'name': 'Jeff', 'yelping_since': '3/10/2009 16:56', 'review_count': '4'}, {'name': 'Milton', 'yelping_since': '10/16/2012 4:58', 'review_count': '73'}, {'name': 'Adam', 'yelping_since': '4/28/2012 4:52', 'review_count': '39'}, {'name': 'Karla', 'yelping_since': '2/14/2012 10:25', 'review_count': '48'}, {'name': 'Shannon', 'yelping_since': '6/9/2014 6:20', 'review_count': '14'}]"
YBIhTjmEH3IEZW4Dr5ReRA,"[{'name': 'Brendan', 'yelping_since': '2/25/2018 23:32', 'review_count': '8'}, {'name': 'Yamilet', 'yelping_since': '10/21/2015 23:27', 'review_count': '1'}, {'name': 'Taylor', 'yelping_since': '8/25/2011 10:23', 'review_count': '48'}, {'name': 'Taylor', 'yelping_since': '8/25/2011 10:23', 'review_count': '48'}, {'name': 'Luis', 'yelping_since': '9/30/2013 13:05', 'review_count': '62'}, {'name': 'Talisa', 'yelping_since': '3/13/2014 20:34', 'review_count': '44'}, {'name': 'Beth', 'yelping_since': '10/19/2009 22:24', 'review_count': '50'}, {'name': 'Rebecca', 'yelping_since': '6/13/2014 23:21', 'review_count': '25'}, {'name': 'Eileen', 'yelping_since': '5/4/2011 5:06', 'review_count': '12'}, {'name': 'Louis', 'yelping_since': '3/1/2014 21:16', 'review_count': '9'}]"
QkG3KUXwqZBW18A9k1xqCA,"[{'name': 'Brendan', 'yelping_since': '2/25/2018 23:32', 'review_count': '8'}, {'name': 'S.', 'yelping_since': '7/31/2013 18:15', 'review_count': '19'}, {'name': 'Krystal', 'yelping_since': '11/30/2017 6:47', 'review_count': '4'}, {'name': 'Dennis', 'yelping_since': '2/14/2015 20:42', 'review_count': '121'}, {'name': 'V.', 'yelping_since': '5/17/2018 2:26', 'review_count': '23'}, {'name': 'Dave', 'yelping_since': '5/21/2013 16:01', 'review_count': '53'}, {'name': 'Isaac', 'yelping_since': '3/19/2016 4:55', 'review_count': '9'}, {'name': 'Kemlyn', 'yelping_since': '5/15/2016 19:02', 'review_count': '630'}, {'name': 'Leilani', 'yelping_since': '11/12/2014 20:27', 'review_count': '4'}, {'name': 'Alishia', 'yelping_since': '2/26/2015 3:03', 'review_count': '77'}]"
v2tjswIV3e0c8o7_7MwYmg,"[{'name': 'Eric', 'yelping_since': '2/19/2010 8:03', 'review_count': '308'}, {'name': 'Brendan', 'yelping_since': '9/29/2015 18:41', 'review_count': '3'}, {'name': 'Goblin', 'yelping_since': '4/18/2011 19:37', 'review_count': '34'}, {'name': 'Goblin', 'yelping_since': '4/18/2011 19:37', 'review_count': '34'}, {'name': 'Emily', 'yelping_since': '6/10/2015 20:59', 'review_count': '13'}, {'name': 'Tarren', 'yelping_since': '9/29/2014 4:04', 'review_count': '22'}, {'name': 'Olivia', 'yelping_since': '7/6/2012 13:28', 'review_count': '7'}, {'name': 'Larry', 'yelping_since': '8/14/2007 4:07', 'review_count': '290'}, {'name': 'Emma', 'yelping_since': '9/22/2012 2:40', 'review_count': '12'}, {'name': 'Angela', 'yelping_since': '11/29/2012 14:16', 'review_count': '17'}]"
